person,personLabel,birthDate,birthPlaceLabel,deathDate,genderLabel,occupationLabel,educationLabel
http://www.wikidata.org/entity/Q3376323,Петар Ангелов,1977-08-03T00:00:00Z,Кавадарци,,машки,ракометар,
http://www.wikidata.org/entity/Q3376335,Петар Милошевски,1973-12-06T00:00:00Z,Битола,2014-03-13T00:00:00Z,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q3376335,Петар Милошевски,1973-12-06T00:00:00Z,Битола,2014-03-13T00:00:00Z,машки,фудбалер,
http://www.wikidata.org/entity/Q3381751,Филип Лазаров,1985-04-21T00:00:00Z,Велес,,машки,ракометар,
http://www.wikidata.org/entity/Q3394143,Видое Подгорец,1934-06-08T00:00:00Z,Колешино,1997-04-14T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3394143,Видое Подгорец,1934-06-08T00:00:00Z,Колешино,1997-04-14T00:00:00Z,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3394576,Роберт Петров,1978-06-02T00:00:00Z,Свети Николе,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q3394576,Роберт Петров,1978-06-02T00:00:00Z,Свети Николе,,машки,фудбалер,
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,јазичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,писател,Q6054382
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,поет,Q6054382
http://www.wikidata.org/entity/Q2679524,Лариса Кисељова,1970-03-11T00:00:00Z,Ростов на Дон,,женски,ракометар,
http://www.wikidata.org/entity/Q253348,Блерим Џемаили,1986-04-12T00:00:00Z,Тетово,,машки,фудбалер,
http://www.wikidata.org/entity/Q256030,Фана Кочовска - Цветковиќ,1927-07-27T00:00:00Z,Лавци (Битолско),2004-04-17T00:00:00Z,женски,политички комесар,
http://www.wikidata.org/entity/Q259539,Архиепископ Охридски и Македонски г.г. Доситеј II,1906-12-07T00:00:00Z,Смедерево,1981-05-20T00:00:00Z,машки,православен свештеник,
http://www.wikidata.org/entity/Q260196,Али Ахмети,1959-01-04T00:00:00Z,Зајас,,машки,политичар,Q1630703
http://www.wikidata.org/entity/Q265895,Ивана Рожман,1989-07-14T00:00:00Z,Скопје,,женски,атлетски натпреварувач,
http://www.wikidata.org/entity/Q292310,Тамара Тодевска,1985-06-01T00:00:00Z,Скопје,,женски,пејач,
http://www.wikidata.org/entity/Q3407404,Јане Миљовски,1946-05-01T00:00:00Z,Скопје,2016-07-02T00:00:00Z,машки,економист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3407430,Никола Поповски,1962-05-24T00:00:00Z,Скопје,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q639527,Јован Дамјановски,1946-01-01T00:00:00Z,Тетово,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q639527,Јован Дамјановски,1946-01-15T00:00:00Z,Тетово,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q639527,Јован Дамјановски,1946-01-01T00:00:00Z,Тетово,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q639527,Јован Дамјановски,1946-01-15T00:00:00Z,Тетово,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q639531,Јордан Добревски,1939-11-06T00:00:00Z,Модрич,1980-02-09T00:00:00Z,машки,писател,
http://www.wikidata.org/entity/Q639531,Јордан Добревски,1939-11-06T00:00:00Z,Модрич,1980-02-09T00:00:00Z,машки,новинар,
http://www.wikidata.org/entity/Q639544,Саво Костадиновски,1950-05-30T00:00:00Z,Горно Ботушје,,машки,писател,
http://www.wikidata.org/entity/Q639544,Саво Костадиновски,1950-05-30T00:00:00Z,Горно Ботушје,,машки,поет,
http://www.wikidata.org/entity/Q2640750,Q2640750,1914-07-27T00:00:00Z,Неготино,2000-08-02T00:00:00Z,машки,универзитетски професор,
http://www.wikidata.org/entity/Q2641473,Шпат Касапи,1985-05-01T00:00:00Z,Тетово,2025-11-26T00:00:00Z,машки,пејач,
http://www.wikidata.org/entity/Q2641473,Шпат Касапи,1985-05-01T00:00:00Z,Тетово,2025-11-26T00:00:00Z,машки,текстописец,
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-02T00:00:00Z,машки,сценарист,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-04T00:00:00Z,машки,сценарист,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-02T00:00:00Z,машки,политичар,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-04T00:00:00Z,машки,политичар,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-02T00:00:00Z,машки,дипломат,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-04T00:00:00Z,машки,дипломат,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-02T00:00:00Z,машки,телевизиски режисер,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-04T00:00:00Z,машки,телевизиски режисер,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-02T00:00:00Z,машки,кинорежисер,Q1126523
http://www.wikidata.org/entity/Q2660829,Стево Црвенковски,1947-03-18T00:00:00Z,Скопје,2004-02-04T00:00:00Z,машки,кинорежисер,Q1126523
http://www.wikidata.org/entity/Q2664075,Стевица Кузмановски,1962-11-11T00:00:00Z,Тетово,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q2664075,Стевица Кузмановски,1962-11-16T00:00:00Z,Тетово,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q2664075,Стевица Кузмановски,1962-11-11T00:00:00Z,Тетово,,машки,фудбалер,
http://www.wikidata.org/entity/Q2664075,Стевица Кузмановски,1962-11-16T00:00:00Z,Тетово,,машки,фудбалер,
http://www.wikidata.org/entity/Q2664407,Љупчо Арсов,1910-05-19T00:00:00Z,Штип,1986-11-18T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q2664407,Љупчо Арсов,1910-05-19T00:00:00Z,Штип,1986-11-18T00:00:00Z,машки,политички комесар,
http://www.wikidata.org/entity/Q2677016,Дарко Велковски,1995-06-21T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q2677016,Дарко Велковски,1995-06-21T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1537827,Q1537827,1970-02-27T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q1537827,Q1537827,1970-02-27T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1537855,Горан Мазнов,1981-04-22T00:00:00Z,Струмица,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q1537855,Горан Мазнов,1981-04-22T00:00:00Z,Струмица,,машки,фудбалер,
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-01-01T00:00:00Z,Скопје,,машки,писател,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-07-27T00:00:00Z,Скопје,,машки,писател,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-01-01T00:00:00Z,Скопје,,машки,поет,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-07-27T00:00:00Z,Скопје,,машки,поет,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-01-01T00:00:00Z,Скопје,,машки,богослов,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q1562753,Давид Нинов,1972-07-27T00:00:00Z,Скопје,,машки,богослов,Универзитет „Аристотел“ – Солун
http://www.wikidata.org/entity/Q3407297,Владо Поповски,1941-09-12T00:00:00Z,Долно Дупени,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3407297,Владо Поповски,1941-09-12T00:00:00Z,Долно Дупени,,машки,правник,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3407297,Владо Поповски,1941-09-12T00:00:00Z,Долно Дупени,,машки,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3407382,Трајко Славевски,1960-01-01T00:00:00Z,Охрид,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3407382,Трајко Славевски,1960-01-01T00:00:00Z,Охрид,,машки,економист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q248003,Аце Русевски,1956-11-30T00:00:00Z,Куманово,,машки,Q11338576,
http://www.wikidata.org/entity/Q252304,Стевица Ристиќ,1982-05-23T00:00:00Z,Вршац,,машки,фудбалер,
http://www.wikidata.org/entity/Q4923863,Q4923863,1981-04-28T00:00:00Z,Прилеп,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q4923863,Q4923863,1981-04-28T00:00:00Z,Прилеп,,машки,фудбалер,
http://www.wikidata.org/entity/Q4923868,Q4923868,1962-07-14T00:00:00Z,Битола,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q4923868,Q4923868,1962-07-14T00:00:00Z,Битола,,машки,фудбалер,
http://www.wikidata.org/entity/Q4923873,Q4923873,1985-05-07T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q4923873,Q4923873,1985-05-07T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q4925688,Q4925688,1975-12-01T00:00:00Z,Прилеп,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q4925688,Q4925688,1975-12-01T00:00:00Z,Прилеп,,машки,фудбалер,
http://www.wikidata.org/entity/Q4925689,Блаже Тодоровски,1985-06-11T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q4925689,Блаже Тодоровски,1985-06-11T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q2616861,Архиепископ Охридски и Македонски г.г. Стефан,1955-05-01T00:00:00Z,Добрушево,,машки,свештенослужител,Q6645619
http://www.wikidata.org/entity/Q2634518,Игор Кралевски,1978-10-11T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q2634518,Игор Кралевски,1978-11-10T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q2634518,Игор Кралевски,1978-10-11T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q2634518,Игор Кралевски,1978-11-10T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q2635281,Војдан Стојановски,1987-12-09T00:00:00Z,Скопје,,машки,кошаркар,
http://www.wikidata.org/entity/Q639517,Гого Ивановски,1925-01-18T00:00:00Z,Скопје,2004-12-15T00:00:00Z,машки,поет,
http://www.wikidata.org/entity/Q94695,Драги Михајловски,1951-10-16T00:00:00Z,Битола,2022-02-21T00:00:00Z,машки,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q94865,Васе Манчев,1949-01-20T00:00:00Z,Робово (Струмичко),,машки,писател,
http://www.wikidata.org/entity/Q94865,Васе Манчев,1949-02-20T00:00:00Z,Робово (Струмичко),,машки,писател,
http://www.wikidata.org/entity/Q94865,Васе Манчев,1949-01-20T00:00:00Z,Робово (Струмичко),,машки,политичар,
http://www.wikidata.org/entity/Q94865,Васе Манчев,1949-02-20T00:00:00Z,Робово (Струмичко),,машки,политичар,
http://www.wikidata.org/entity/Q112200,Илчо Наумоски,1983-07-29T00:00:00Z,Прилеп,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q112200,Илчо Наумоски,1983-07-29T00:00:00Z,Прилеп,,машки,фудбалер,
http://www.wikidata.org/entity/Q112200,Илчо Наумоски,1983-07-29T00:00:00Z,Прилеп,,машки,Q18515558,
http://www.wikidata.org/entity/Q3394674,Богомил Ѓузел,1939-02-09T00:00:00Z,Чачак,2021-04-22T00:00:00Z,машки,јазичар,Q6054382
http://www.wikidata.org/entity/Q3394848,Ваљон Сараќини,1981-07-24T00:00:00Z,Скопје,,машки,политичар,
http://www.wikidata.org/entity/Q3394848,Ваљон Сараќини,1981-07-24T00:00:00Z,Скопје,,машки,економист,
http://www.wikidata.org/entity/Q3396197,Атина Бојаџи,1944-03-13T00:00:00Z,Охрид,2010-12-28T00:00:00Z,женски,пливач,
http://www.wikidata.org/entity/Q3396516,Мара Нацева,1920-09-28T00:00:00Z,Куманово,2013-07-01T00:00:00Z,женски,политичар,
http://www.wikidata.org/entity/Q3396516,Мара Нацева,1920-09-28T00:00:00Z,Куманово,2013-07-01T00:00:00Z,женски,политички комесар,
http://www.wikidata.org/entity/Q3396525,Сашко Пандев,1987-05-01T00:00:00Z,Струмица,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q27867733,Исак Таџер,1916-01-01T00:00:00Z,Софија,2005-01-01T00:00:00Z,машки,лекар,
http://www.wikidata.org/entity/Q27867733,Исак Таџер,1916-12-24T00:00:00Z,Софија,2005-01-01T00:00:00Z,машки,лекар,
http://www.wikidata.org/entity/Q27867733,Исак Таџер,1916-01-01T00:00:00Z,Софија,2005-11-17T00:00:00Z,машки,лекар,
http://www.wikidata.org/entity/Q27867733,Исак Таџер,1916-12-24T00:00:00Z,Софија,2005-11-17T00:00:00Z,машки,лекар,
http://www.wikidata.org/entity/Q27881990,Петар Серафимов,1915-01-01T00:00:00Z,Охрид,2001-01-01T00:00:00Z,машки,градежен инженер,
http://www.wikidata.org/entity/Q27881990,Петар Серафимов,1915-05-28T00:00:00Z,Охрид,2001-01-01T00:00:00Z,машки,градежен инженер,
http://www.wikidata.org/entity/Q27881990,Петар Серафимов,1915-01-01T00:00:00Z,Охрид,2001-10-05T00:00:00Z,машки,градежен инженер,
http://www.wikidata.org/entity/Q27881990,Петар Серафимов,1915-05-28T00:00:00Z,Охрид,2001-10-05T00:00:00Z,машки,градежен инженер,
http://www.wikidata.org/entity/Q27897017,Звонимир Вукелиќ,1942-04-05T00:00:00Z,Бања Лука,2016-03-17T00:00:00Z,машки,Q3644587,
http://www.wikidata.org/entity/Q27901756,Јана Бурческа,1993-07-06T00:00:00Z,Скопје,,женски,пејач,
http://www.wikidata.org/entity/Q27902065,Енес Ибрахим,1984-08-08T00:00:00Z,Скопје,,машки,политичар,
http://www.wikidata.org/entity/Q73404644,Q73404644,1952-08-26T00:00:00Z,Ресен,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73404644,Q73404644,1952-08-26T00:00:00Z,Ресен,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73404644,Q73404644,1952-08-26T00:00:00Z,Ресен,,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73404644,Q73404644,1952-08-26T00:00:00Z,Ресен,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,филолог,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q73407551,Глигор Стојковски,1952-08-07T00:00:00Z,Волковија (Ростушко),,машки,научно-документарен писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q75188724,Марио Младеновски,2000-09-16T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q76541258,Q76541258,2002-02-25T00:00:00Z,Македонија,,машки,кошаркар,
http://www.wikidata.org/entity/Q1407966,Ѓорѓи Ицоски,1984-05-03T00:00:00Z,Крушево,,машки,Q13382608,
http://www.wikidata.org/entity/Q1407966,Ѓорѓи Ицоски,1984-05-03T00:00:00Z,Крушево,,машки,Q16029547,
http://www.wikidata.org/entity/Q1449737,Игор Јанев,1964-09-29T00:00:00Z,Белград,,машки,дипломат,Белградски универзитет
http://www.wikidata.org/entity/Q1449737,Игор Јанев,1964-09-29T00:00:00Z,Белград,,машки,политиколог,Белградски универзитет
http://www.wikidata.org/entity/Q1512842,Влатко Митков,1981-08-16T00:00:00Z,Штип,,машки,ракометар,
http://www.wikidata.org/entity/Q1528947,Ѓорѓи Оровчанец,1951-09-10T00:00:00Z,Прилеп,,машки,политичар,
http://www.wikidata.org/entity/Q1528947,Ѓорѓи Оровчанец,1951-09-10T00:00:00Z,Прилеп,,машки,универзитетски професор,
http://www.wikidata.org/entity/Q194039,Борис Апостолов,1944-08-08T00:00:00Z,Скопје,,машки,писател,
http://www.wikidata.org/entity/Q194039,Борис Апостолов,1944-08-08T00:00:00Z,Скопје,,машки,поет,
http://www.wikidata.org/entity/Q194042,Фејзи Бојку,1937-03-24T00:00:00Z,Велешта,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194050,Јозо Т. Бошковски-Јон,1933-01-14T00:00:00Z,Острилци,2008-04-02T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194050,Јозо Т. Бошковски-Јон,1933-01-14T00:00:00Z,Острилци,2008-04-02T00:00:00Z,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194216,Октај Ахмед,1967-11-24T00:00:00Z,Скопје,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194216,Октај Ахмед,1967-11-24T00:00:00Z,Скопје,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194216,Октај Ахмед,1967-11-24T00:00:00Z,Скопје,,машки,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194217,Петре Бакевски,1947-01-05T00:00:00Z,Кавадарци,2011-08-25T00:00:00Z,машки,писател,
http://www.wikidata.org/entity/Q194217,Петре Бакевски,1947-01-05T00:00:00Z,Кавадарци,2011-08-25T00:00:00Z,машки,новинар,
http://www.wikidata.org/entity/Q4843440,Наум Струмички,1961-12-13T00:00:00Z,Скопје,,машки,,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q4846331,Цветан Грозданов,1936-03-05T00:00:00Z,Охрид,2018-03-30T00:00:00Z,машки,политичар,Филозофски факултет - Белград
http://www.wikidata.org/entity/Q4846331,Цветан Грозданов,1936-03-05T00:00:00Z,Охрид,2018-03-30T00:00:00Z,машки,историчар на уметноста,Филозофски факултет - Белград
http://www.wikidata.org/entity/Q4846331,Цветан Грозданов,1936-03-05T00:00:00Z,Охрид,2018-03-30T00:00:00Z,машки,Q26132815,Филозофски факултет - Белград
http://www.wikidata.org/entity/Q113578,Нада Зекманова Јакимова,1917-06-02T00:00:00Z,Скопје,,женски,писател,
http://www.wikidata.org/entity/Q126476,Јордан Плевнеш,1953-10-09T00:00:00Z,Слоештица,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126476,Јордан Плевнеш,1953-10-09T00:00:00Z,Слоештица,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126476,Јордан Плевнеш,1953-10-09T00:00:00Z,Слоештица,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126476,Јордан Плевнеш,1953-10-09T00:00:00Z,Слоештица,,машки,дипломат,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126478,Лилјана Дирјан,1953-01-01T00:00:00Z,Скопје,2017-12-13T00:00:00Z,женски,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126478,Лилјана Дирјан,1953-01-01T00:00:00Z,Скопје,2017-12-13T00:00:00Z,женски,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126478,Лилјана Дирјан,1953-01-01T00:00:00Z,Скопје,2017-12-13T00:00:00Z,женски,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,сценарист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,драматург,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,филмски критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126481,Томислав Османли,1956-01-01T00:00:00Z,Битола,,машки,театарски критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126485,Јадранка Владова,1956-04-20T00:00:00Z,Скопје,2004-12-11T00:00:00Z,женски,писател,
http://www.wikidata.org/entity/Q126485,Јадранка Владова,1956-04-20T00:00:00Z,Скопје,2004-12-11T00:00:00Z,женски,преведувач,
http://www.wikidata.org/entity/Q126485,Јадранка Владова,1956-04-20T00:00:00Z,Скопје,2004-12-11T00:00:00Z,женски,универзитетски професор,
http://www.wikidata.org/entity/Q126485,Јадранка Владова,1956-04-20T00:00:00Z,Скопје,2004-12-11T00:00:00Z,женски,книжевен критичар,
http://www.wikidata.org/entity/Q126487,Рајко Јовчевски,1937-02-23T00:00:00Z,Луково (Струшко),2001-06-19T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126487,Рајко Јовчевски,1937-02-23T00:00:00Z,Луково (Струшко),2001-06-19T00:00:00Z,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126490,Драган Јаневски,1943-06-01T00:00:00Z,Булачани,,машки,писател,
http://www.wikidata.org/entity/Q126490,Драган Јаневски,1943-06-01T00:00:00Z,Булачани,,машки,поет,
http://www.wikidata.org/entity/Q126490,Драган Јаневски,1943-06-01T00:00:00Z,Булачани,,машки,преведувач,
http://www.wikidata.org/entity/Q126493,Елизабета Шелева,1961-01-01T00:00:00Z,Охрид,,женски,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126493,Елизабета Шелева,1961-01-01T00:00:00Z,Охрид,,женски,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126493,Елизабета Шелева,1961-01-01T00:00:00Z,Охрид,,женски,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,писател,Карлов универзитет
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,драматург,Карлов универзитет
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,драматург,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,писател,Централноевропски универзитет
http://www.wikidata.org/entity/Q126498,Гоце Смилевски,1975-01-01T00:00:00Z,Скопје,,машки,драматург,Централноевропски универзитет
http://www.wikidata.org/entity/Q126502,Коце Солунски,1922-03-30T00:00:00Z,Прилеп,2007-05-03T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126510,Македонка Јанчевска,1940-05-24T00:00:00Z,Градско,,женски,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126510,Македонка Јанчевска,1940-05-24T00:00:00Z,Градско,,женски,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126510,Македонка Јанчевска,1940-05-24T00:00:00Z,Градско,,женски,писател за деца,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126516,Александар Прокопиев,1953-02-24T00:00:00Z,Скопје,,машки,писател,Q3542768
http://www.wikidata.org/entity/Q126516,Александар Прокопиев,1953-02-24T00:00:00Z,Скопје,,машки,музичар,Q3542768
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,ликовен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126649,Влада Урошевиќ,1934-10-17T00:00:00Z,Скопје,,машки,есеист,Универзитет „Св. Кирил и Методиј“
